GEOID,Location,POP,Total_Households,Median_HH_Income,Low_Income_HH,Low_Income_Rate,HH_SNAP,SNAP_Rate,Public_Assistance_HH,Public_Assistance_Rate,Children_0_17,Children_0_4,Children_5_17,Child_Dependency_Rate,Elderly_65_Plus,Elderly_65_74,Elderly_75_Plus,Elderly_Dependency_Rate,Total_Dependency_Rate,HH_With_Children,HH_With_Children_Rate,Single_Parent_HH,Single_Parent_Rate,Renter_Occupied,Renter_Rate,Vacant_Housing_Units,Vacancy_Rate,Built_Before_1940,Old_Housing_Rate,Total_Workers,Workers_No_Car,No_Car_Rate,HH_No_Internet,No_Internet_Rate
291892179213,"Block Group, St. Louis County, Missouri",1153,461,105334,44,9.7,29,6.5,9,2.0,207,51,155,18.0,196,115,80,17.0,35.0,129,28.0,36,8.0,142,31.0,36,8.0,0,0.0,461,36,8.0,18,4.0
291892179231,"Block Group, St. Louis County, Missouri",1436,574,88571,55,9.7,37,6.5,11,2.0,258,64,193,18.0,244,143,100,17.0,35.0,160,28.0,45,8.0,177,31.0,45,8.0,0,0.0,574,45,8.0,22,4.0
291892179232,"Block Group, St. Louis County, Missouri",300,120,71634,11,9.7,7,6.5,2,2.0,54,13,40,18.0,51,30,21,17.0,35.0,33,28.0,9,8.0,37,31.0,9,8.0,0,0.0,120,9,8.0,4,4.0
291892179233,"Block Group, St. Louis County, Missouri",467,186,75047,18,9.7,12,6.5,3,2.0,84,21,63,18.0,79,46,32,17.0,35.0,52,28.0,14,8.0,57,31.0,14,8.0,0,0.0,186,14,8.0,7,4.0
291892179234,"Block Group, St. Louis County, Missouri",1490,596,71326,57,9.7,38,6.5,11,2.0,268,67,201,18.0,253,149,104,17.0,35.0,166,28.0,47,8.0,184,31.0,47,8.0,0,0.0,596,47,8.0,23,4.0
291892179311,"Block Group, St. Louis County, Missouri",1548,619,66099,60,9.7,40,6.5,12,2.0,278,69,208,18.0,263,154,108,17.0,35.0,173,28.0,49,8.0,191,31.0,49,8.0,0,0.0,619,49,8.0,24,4.0
291892179312,"Block Group, St. Louis County, Missouri",1571,628,58136,60,9.7,40,6.5,12,2.0,282,70,212,18.0,267,157,109,17.0,35.0,175,28.0,50,8.0,194,31.0,50,8.0,0,0.0,628,50,8.0,25,4.0
291892179313,"Block Group, St. Louis County, Missouri",1234,493,87738,47,9.7,32,6.5,9,2.0,222,55,166,18.0,209,123,86,17.0,35.0,138,28.0,39,8.0,152,31.0,39,8.0,0,0.0,493,39,8.0,19,4.0
291892179314,"Block Group, St. Louis County, Missouri",1555,622,79532,60,9.7,40,6.5,12,2.0,279,69,209,18.0,264,155,108,17.0,35.0,174,28.0,49,8.0,192,31.0,49,8.0,0,0.0,622,49,8.0,24,4.0
291892179321,"Block Group, St. Louis County, Missouri",2119,847,75224,82,9.7,55,6.5,16,2.0,381,95,286,18.0,360,211,148,17.0,35.0,237,28.0,67,8.0,262,31.0,67,8.0,0,0.0,847,67,8.0,33,4.0
291892179322,"Block Group, St. Louis County, Missouri",1158,463,40048,44,9.7,30,6.5,9,2.0,208,52,156,18.0,196,115,81,17.0,35.0,129,28.0,37,8.0,143,31.0,37,8.0,0,0.0,463,37,8.0,18,4.0
291892179323,"Block Group, St. Louis County, Missouri",2051,820,75906,79,9.7,53,6.5,16,2.0,369,92,276,18.0,348,205,143,17.0,35.0,229,28.0,65,8.0,254,31.0,65,8.0,0,0.0,820,65,8.0,32,4.0
291892179411,"Block Group, St. Louis County, Missouri",867,346,101254,33,9.7,22,6.5,6,2.0,156,39,117,18.0,147,86,60,17.0,35.0,96,28.0,27,8.0,107,31.0,27,8.0,0,0.0,346,27,8.0,13,4.0
291892179412,"Block Group, St. Louis County, Missouri",1836,734,83065,71,9.7,47,6.5,14,2.0,330,82,247,18.0,312,183,128,17.0,35.0,205,28.0,58,8.0,227,31.0,58,8.0,0,0.0,734,58,8.0,29,4.0
291892179413,"Block Group, St. Louis County, Missouri",763,305,87725,29,9.7,19,6.5,6,2.0,137,34,103,18.0,129,76,53,17.0,35.0,85,28.0,24,8.0,94,31.0,24,8.0,0,0.0,305,24,8.0,12,4.0
291892179414,"Block Group, St. Louis County, Missouri",1090,436,63879,42,9.7,28,6.5,8,2.0,196,49,147,18.0,185,109,76,17.0,35.0,122,28.0,34,8.0,135,31.0,34,8.0,0,0.0,436,34,8.0,17,4.0
291892179421,"Block Group, St. Louis County, Missouri",1759,703,49452,68,9.7,45,6.5,14,2.0,316,79,237,18.0,299,175,123,17.0,35.0,196,28.0,56,8.0,217,31.0,56,8.0,0,0.0,703,56,8.0,28,4.0
291892179422,"Block Group, St. Louis County, Missouri",1567,626,88331,60,9.7,40,6.5,12,2.0,282,70,211,18.0,266,156,109,17.0,35.0,175,28.0,50,8.0,194,31.0,50,8.0,0,0.0,626,50,8.0,25,4.0
291892179423,"Block Group, St. Louis County, Missouri",2164,865,86318,83,9.7,56,6.5,17,2.0,389,97,292,18.0,367,216,151,17.0,35.0,242,28.0,69,8.0,268,31.0,69,8.0,0,0.0,865,69,8.0,34,4.0
291892179424,"Block Group, St. Louis County, Missouri",512,204,68899,19,9.7,13,6.5,4,2.0,92,23,69,18.0,87,51,35,17.0,35.0,57,28.0,16,8.0,63,31.0,16,8.0,0,0.0,204,16,8.0,8,4.0
291892179431,"Block Group, St. Louis County, Missouri",1365,546,86774,52,9.7,35,6.5,10,2.0,245,61,184,18.0,232,136,95,17.0,35.0,152,28.0,43,8.0,169,31.0,43,8.0,0,0.0,546,43,8.0,21,4.0
291892179432,"Block Group, St. Louis County, Missouri",1734,693,52045,67,9.7,45,6.5,13,2.0,312,78,234,18.0,294,173,121,17.0,35.0,194,28.0,55,8.0,214,31.0,55,8.0,0,0.0,693,55,8.0,27,4.0
291892179441,"Block Group, St. Louis County, Missouri",1207,482,95988,46,9.7,31,6.5,9,2.0,217,54,162,18.0,205,120,84,17.0,35.0,134,28.0,38,8.0,149,31.0,38,8.0,0,0.0,482,38,8.0,19,4.0
291892179442,"Block Group, St. Louis County, Missouri",1960,784,109356,76,9.7,50,6.5,15,2.0,352,88,264,18.0,333,196,137,17.0,35.0,219,28.0,62,8.0,243,31.0,62,8.0,0,0.0,784,62,8.0,31,4.0
291892179443,"Block Group, St. Louis County, Missouri",1183,473,97905,45,9.7,30,6.5,9,2.0,212,53,159,18.0,201,118,82,17.0,35.0,132,28.0,37,8.0,146,31.0,37,8.0,0,0.0,473,37,8.0,18,4.0
291892180121,"Block Group, St. Louis County, Missouri",2028,811,99412,78,9.7,52,6.5,16,2.0,365,91,273,18.0,344,202,141,17.0,35.0,227,28.0,64,8.0,251,31.0,64,8.0,0,0.0,811,64,8.0,32,4.0
291892180122,"Block Group, St. Louis County, Missouri",1630,652,93857,63,9.7,42,6.5,13,2.0,293,73,220,18.0,277,163,114,17.0,35.0,182,28.0,52,8.0,202,31.0,52,8.0,0,0.0,652,52,8.0,26,4.0
291892180123,"Block Group, St. Louis County, Missouri",1022,408,59732,39,9.7,26,6.5,8,2.0,183,45,137,18.0,173,102,71,17.0,35.0,114,28.0,32,8.0,126,31.0,32,8.0,0,0.0,408,32,8.0,16,4.0
291892180131,"Block Group, St. Louis County, Missouri",1735,694,76234,67,9.7,45,6.5,13,2.0,312,78,234,18.0,294,173,121,17.0,35.0,194,28.0,55,8.0,215,31.0,55,8.0,0,0.0,694,55,8.0,27,4.0
291892180132,"Block Group, St. Louis County, Missouri",1328,531,72760,51,9.7,34,6.5,10,2.0,239,59,179,18.0,225,132,92,17.0,35.0,148,28.0,42,8.0,164,31.0,42,8.0,0,0.0,531,42,8.0,21,4.0
291892180133,"Block Group, St. Louis County, Missouri",1182,472,84932,45,9.7,30,6.5,9,2.0,212,53,159,18.0,200,118,82,17.0,35.0,132,28.0,37,8.0,146,31.0,37,8.0,0,0.0,472,37,8.0,18,4.0
291892180141,"Block Group, St. Louis County, Missouri",929,371,82468,35,9.7,24,6.5,7,2.0,167,41,125,18.0,157,92,65,17.0,35.0,103,28.0,29,8.0,115,31.0,29,8.0,0,0.0,371,29,8.0,14,4.0
291892180151,"Block Group, St. Louis County, Missouri",1438,575,80280,55,9.7,37,6.5,11,2.0,258,64,194,18.0,244,143,100,17.0,35.0,161,28.0,46,8.0,178,31.0,46,8.0,0,0.0,575,46,8.0,23,4.0
291892180161,"Block Group, St. Louis County, Missouri",1041,416,93240,40,9.7,27,6.5,8,2.0,187,46,140,18.0,176,104,72,17.0,35.0,116,28.0,33,8.0,128,31.0,33,8.0,0,0.0,416,33,8.0,16,4.0
291892180162,"Block Group, St. Louis County, Missouri",2092,836,72422,81,9.7,54,6.5,16,2.0,376,94,282,18.0,355,209,146,17.0,35.0,234,28.0,66,8.0,259,31.0,66,8.0,0,0.0,836,66,8.0,33,4.0
291892181021,"Block Group, St. Louis County, Missouri",1836,734,94779,71,9.7,47,6.5,14,2.0,330,82,247,18.0,312,183,128,17.0,35.0,205,28.0,58,8.0,227,31.0,58,8.0,0,0.0,734,58,8.0,29,4.0
291892181022,"Block Group, St. Louis County, Missouri",273,109,70023,10,9.7,7,6.5,2,2.0,49,12,36,18.0,46,27,19,17.0,35.0,30,28.0,8,8.0,33,31.0,8,8.0,0,0.0,109,8,8.0,4,4.0
291892181041,"Block Group, St. Louis County, Missouri",1084,433,93167,42,9.7,28,6.5,8,2.0,195,48,146,18.0,184,108,75,17.0,35.0,121,28.0,34,8.0,134,31.0,34,8.0,0,0.0,433,34,8.0,17,4.0
291892181051,"Block Group, St. Louis County, Missouri",1415,566,88556,54,9.7,36,6.5,11,2.0,254,63,191,18.0,240,141,99,17.0,35.0,158,28.0,45,8.0,175,31.0,45,8.0,0,0.0,566,45,8.0,22,4.0
291892181052,"Block Group, St. Louis County, Missouri",1595,638,67957,61,9.7,41,6.5,12,2.0,287,71,215,18.0,271,159,111,17.0,35.0,178,28.0,51,8.0,197,31.0,51,8.0,0,0.0,638,51,8.0,25,4.0
291892181053,"Block Group, St. Louis County, Missouri",1039,415,63097,40,9.7,26,6.5,8,2.0,187,46,140,18.0,176,103,72,17.0,35.0,116,28.0,33,8.0,128,31.0,33,8.0,0,0.0,415,33,8.0,16,4.0
291892182011,"Block Group, St. Louis County, Missouri",1271,508,79654,49,9.7,33,6.5,10,2.0,228,57,171,18.0,216,127,88,17.0,35.0,142,28.0,40,8.0,157,31.0,40,8.0,0,0.0,508,40,8.0,20,4.0
291892182012,"Block Group, St. Louis County, Missouri",1408,563,70531,54,9.7,36,6.5,11,2.0,253,63,190,18.0,239,140,98,17.0,35.0,157,28.0,45,8.0,174,31.0,45,8.0,0,0.0,563,45,8.0,22,4.0
291892182013,"Block Group, St. Louis County, Missouri",1704,681,95197,66,9.7,44,6.5,13,2.0,306,76,230,18.0,289,170,119,17.0,35.0,190,28.0,54,8.0,211,31.0,54,8.0,0,0.0,681,54,8.0,27,4.0
291892183001,"Block Group, St. Louis County, Missouri",1961,784,92110,76,9.7,50,6.5,15,2.0,352,88,264,18.0,333,196,137,17.0,35.0,219,28.0,62,8.0,243,31.0,62,8.0,0,0.0,784,62,8.0,31,4.0
291892183002,"Block Group, St. Louis County, Missouri",1414,565,91527,54,9.7,36,6.5,11,2.0,254,63,190,18.0,240,141,98,17.0,35.0,158,28.0,45,8.0,175,31.0,45,8.0,0,0.0,565,45,8.0,22,4.0
291892183003,"Block Group, St. Louis County, Missouri",1585,634,71663,61,9.7,41,6.5,12,2.0,285,71,213,18.0,269,158,110,17.0,35.0,177,28.0,50,8.0,196,31.0,50,8.0,0,0.0,634,50,8.0,25,4.0
291892183004,"Block Group, St. Louis County, Missouri",1858,743,107218,72,9.7,48,6.5,14,2.0,334,83,250,18.0,315,185,130,17.0,35.0,208,28.0,59,8.0,230,31.0,59,8.0,0,0.0,743,59,8.0,29,4.0
291892183005,"Block Group, St. Louis County, Missouri",2134,853,81969,82,9.7,55,6.5,17,2.0,384,96,288,18.0,362,213,149,17.0,35.0,238,28.0,68,8.0,264,31.0,68,8.0,0,0.0,853,68,8.0,34,4.0
291892184011,"Block Group, St. Louis County, Missouri",1470,588,87686,57,9.7,38,6.5,11,2.0,264,66,198,18.0,249,147,102,17.0,35.0,164,28.0,47,8.0,182,31.0,47,8.0,0,0.0,588,47,8.0,23,4.0
291892184012,"Block Group, St. Louis County, Missouri",1338,535,90730,51,9.7,34,6.5,10,2.0,240,60,180,18.0,227,133,93,17.0,35.0,149,28.0,42,8.0,165,31.0,42,8.0,0,0.0,535,42,8.0,21,4.0
291892184013,"Block Group, St. Louis County, Missouri",1291,516,78534,50,9.7,33,6.5,10,2.0,232,58,174,18.0,219,129,90,17.0,35.0,144,28.0,41,8.0,159,31.0,41,8.0,0,0.0,516,41,8.0,20,4.0
291892184021,"Block Group, St. Louis County, Missouri",2047,818,83911,79,9.7,53,6.5,16,2.0,368,92,276,18.0,347,204,143,17.0,35.0,229,28.0,65,8.0,253,31.0,65,8.0,0,0.0,818,65,8.0,32,4.0
291892184022,"Block Group, St. Louis County, Missouri",1366,546,94671,52,9.7,35,6.5,10,2.0,245,61,184,18.0,232,136,95,17.0,35.0,152,28.0,43,8.0,169,31.0,43,8.0,0,0.0,546,43,8.0,21,4.0
291892184023,"Block Group, St. Louis County, Missouri",1400,560,85815,54,9.7,36,6.5,11,2.0,252,63,189,18.0,238,140,98,17.0,35.0,156,28.0,44,8.0,173,31.0,44,8.0,0,0.0,560,44,8.0,22,4.0
291892185001,"Block Group, St. Louis County, Missouri",1314,525,63134,50,9.7,34,6.5,10,2.0,236,59,177,18.0,223,131,91,17.0,35.0,147,28.0,42,8.0,162,31.0,42,8.0,0,0.0,525,42,8.0,21,4.0
291892185002,"Block Group, St. Louis County, Missouri",1327,530,64387,51,9.7,34,6.5,10,2.0,238,59,179,18.0,225,132,92,17.0,35.0,148,28.0,42,8.0,164,31.0,42,8.0,0,0.0,530,42,8.0,21,4.0
291892185003,"Block Group, St. Louis County, Missouri",1424,569,63719,55,9.7,36,6.5,11,2.0,256,64,192,18.0,242,142,99,17.0,35.0,159,28.0,45,8.0,176,31.0,45,8.0,0,0.0,569,45,8.0,22,4.0
291892185004,"Block Group, St. Louis County, Missouri",1708,683,92679,66,9.7,44,6.5,13,2.0,307,76,230,18.0,290,170,119,17.0,35.0,191,28.0,54,8.0,211,31.0,54,8.0,0,0.0,683,54,8.0,27,4.0
291892185005,"Block Group, St. Louis County, Missouri",1452,580,79938,56,9.7,37,6.5,11,2.0,261,65,196,18.0,246,145,101,17.0,35.0,162,28.0,46,8.0,179,31.0,46,8.0,0,0.0,580,46,8.0,23,4.0
291892186001,"Block Group, St. Louis County, Missouri",1507,602,51966,58,9.7,39,6.5,12,2.0,271,67,203,18.0,256,150,105,17.0,35.0,168,28.0,48,8.0,186,31.0,48,8.0,0,0.0,602,48,8.0,24,4.0
291892186002,"Block Group, St. Louis County, Missouri",899,359,79210,34,9.7,23,6.5,7,2.0,161,40,121,18.0,152,89,62,17.0,35.0,100,28.0,28,8.0,111,31.0,28,8.0,0,0.0,359,28,8.0,14,4.0
291892188001,"Block Group, St. Louis County, Missouri",1478,591,80250,57,9.7,38,6.5,11,2.0,266,66,199,18.0,251,147,103,17.0,35.0,165,28.0,47,8.0,183,31.0,47,8.0,0,0.0,591,47,8.0,23,4.0
291892188002,"Block Group, St. Louis County, Missouri",936,374,83442,36,9.7,24,6.5,7,2.0,168,42,126,18.0,159,93,65,17.0,35.0,104,28.0,29,8.0,115,31.0,29,8.0,0,0.0,374,29,8.0,14,4.0
291892188003,"Block Group, St. Louis County, Missouri",1157,462,65412,44,9.7,30,6.5,9,2.0,208,52,156,18.0,196,115,80,17.0,35.0,129,28.0,36,8.0,143,31.0,36,8.0,0,0.0,462,37,8.0,18,4.0
291892188004,"Block Group, St. Louis County, Missouri",1472,588,78291,57,9.7,38,6.5,11,2.0,264,66,198,18.0,250,147,103,17.0,35.0,164,28.0,47,8.0,182,31.0,47,8.0,0,0.0,588,47,8.0,23,4.0
291892188005,"Block Group, St. Louis County, Missouri",1820,728,91423,70,9.7,47,6.5,14,2.0,327,81,245,18.0,309,182,127,17.0,35.0,203,28.0,58,8.0,225,31.0,58,8.0,0,0.0,728,58,8.0,29,4.0
291892188006,"Block Group, St. Louis County, Missouri",1635,654,86265,63,9.7,42,6.5,13,2.0,294,73,220,18.0,277,163,114,17.0,35.0,183,28.0,52,8.0,202,31.0,52,8.0,0,0.0,654,52,8.0,26,4.0
291892189011,"Block Group, St. Louis County, Missouri",1000,400,67406,38,9.7,26,6.5,8,2.0,180,45,135,18.0,170,100,70,17.0,35.0,112,28.0,32,8.0,124,31.0,32,8.0,0,0.0,400,32,8.0,16,4.0
291892189012,"Block Group, St. Louis County, Missouri",748,299,124626,29,9.7,19,6.5,5,2.0,134,33,100,18.0,127,74,52,17.0,35.0,83,28.0,23,8.0,92,31.0,23,8.0,0,0.0,299,23,8.0,11,4.0
291892189013,"Block Group, St. Louis County, Missouri",906,362,78293,35,9.7,23,6.5,7,2.0,163,40,122,18.0,154,90,63,17.0,35.0,101,28.0,28,8.0,112,31.0,28,8.0,0,0.0,362,28,8.0,14,4.0
291892189021,"Block Group, St. Louis County, Missouri",1195,478,77224,46,9.7,31,6.5,9,2.0,215,53,161,18.0,203,119,83,17.0,35.0,133,28.0,38,8.0,148,31.0,38,8.0,0,0.0,478,38,8.0,19,4.0
291892189022,"Block Group, St. Louis County, Missouri",1105,442,53415,42,9.7,28,6.5,8,2.0,198,49,149,18.0,187,110,77,17.0,35.0,123,28.0,35,8.0,137,31.0,35,8.0,0,0.0,442,35,8.0,17,4.0
291892191001,"Block Group, St. Louis County, Missouri",938,375,60580,36,9.7,24,6.5,7,2.0,168,42,126,18.0,159,93,65,17.0,35.0,105,28.0,30,8.0,116,31.0,30,8.0,0,0.0,375,30,8.0,15,4.0
291892191002,"Block Group, St. Louis County, Missouri",1289,515,71178,49,9.7,33,6.5,10,2.0,232,58,174,18.0,219,128,90,17.0,35.0,144,28.0,41,8.0,159,31.0,41,8.0,0,0.0,515,41,8.0,20,4.0
291892191003,"Block Group, St. Louis County, Missouri",1063,425,84679,41,9.7,27,6.5,8,2.0,191,47,143,18.0,180,106,74,17.0,35.0,119,28.0,34,8.0,131,31.0,34,8.0,0,0.0,425,34,8.0,17,4.0
291892191004,"Block Group, St. Louis County, Missouri",1105,442,95422,42,9.7,28,6.5,8,2.0,198,49,149,18.0,187,110,77,17.0,35.0,123,28.0,35,8.0,137,31.0,35,8.0,0,0.0,442,35,8.0,17,4.0
291892192001,"Block Group, St. Louis County, Missouri",1184,473,84818,45,9.7,30,6.5,9,2.0,213,53,159,18.0,201,118,82,17.0,35.0,132,28.0,37,8.0,146,31.0,37,8.0,0,0.0,473,37,8.0,18,4.0
291892192002,"Block Group, St. Louis County, Missouri",807,322,91294,31,9.7,20,6.5,6,2.0,145,36,108,18.0,137,80,56,17.0,35.0,90,28.0,25,8.0,99,31.0,25,8.0,0,0.0,322,25,8.0,12,4.0
291892193001,"Block Group, St. Louis County, Missouri",1177,470,87572,45,9.7,30,6.5,9,2.0,211,52,158,18.0,200,117,82,17.0,35.0,131,28.0,37,8.0,145,31.0,37,8.0,0,0.0,470,37,8.0,18,4.0
291892193002,"Block Group, St. Louis County, Missouri",1472,588,78839,57,9.7,38,6.5,11,2.0,264,66,198,18.0,250,147,103,17.0,35.0,164,28.0,47,8.0,182,31.0,47,8.0,0,0.0,588,47,8.0,23,4.0
291892193003,"Block Group, St. Louis County, Missouri",1427,570,75661,55,9.7,37,6.5,11,2.0,256,64,192,18.0,242,142,99,17.0,35.0,159,28.0,45,8.0,176,31.0,45,8.0,0,0.0,570,45,8.0,22,4.0
291892194001,"Block Group, St. Louis County, Missouri",1881,752,95455,72,9.7,48,6.5,15,2.0,338,84,253,18.0,319,188,131,17.0,35.0,210,28.0,60,8.0,233,31.0,60,8.0,0,0.0,752,60,8.0,30,4.0
291892194002,"Block Group, St. Louis County, Missouri",1533,613,63738,59,9.7,39,6.5,12,2.0,275,68,206,18.0,260,153,107,17.0,35.0,171,28.0,49,8.0,190,31.0,49,8.0,0,0.0,613,49,8.0,24,4.0
291892194003,"Block Group, St. Louis County, Missouri",898,359,71483,34,9.7,23,6.5,7,2.0,161,40,121,18.0,152,89,62,17.0,35.0,100,28.0,28,8.0,111,31.0,28,8.0,0,0.0,359,28,8.0,14,4.0
291892194004,"Block Group, St. Louis County, Missouri",1241,496,88161,48,9.7,32,6.5,9,2.0,223,55,167,18.0,210,124,86,17.0,35.0,138,28.0,39,8.0,153,31.0,39,8.0,0,0.0,496,39,8.0,19,4.0
291892194005,"Block Group, St. Louis County, Missouri",979,391,99097,37,9.7,25,6.5,7,2.0,176,44,132,18.0,166,97,68,17.0,35.0,109,28.0,31,8.0,121,31.0,31,8.0,0,0.0,391,31,8.0,15,4.0
291892195011,"Block Group, St. Louis County, Missouri",1341,536,51249,51,9.7,34,6.5,10,2.0,241,60,181,18.0,227,134,93,17.0,35.0,150,28.0,42,8.0,166,31.0,42,8.0,0,0.0,536,42,8.0,21,4.0
291892195012,"Block Group, St. Louis County, Missouri",1148,459,42663,44,9.7,29,6.5,9,2.0,206,51,154,18.0,195,114,80,17.0,35.0,128,28.0,36,8.0,142,31.0,36,8.0,0,0.0,459,36,8.0,18,4.0
291892195013,"Block Group, St. Louis County, Missouri",1037,414,73204,40,9.7,26,6.5,8,2.0,186,46,139,18.0,176,103,72,17.0,35.0,115,28.0,33,8.0,128,31.0,33,8.0,0,0.0,414,33,8.0,16,4.0
291892195014,"Block Group, St. Louis County, Missouri",1094,437,76562,42,9.7,28,6.5,8,2.0,196,49,147,18.0,185,109,76,17.0,35.0,122,28.0,34,8.0,135,31.0,34,8.0,0,0.0,437,35,8.0,17,4.0
291892195021,"Block Group, St. Louis County, Missouri",1181,472,72534,45,9.7,30,6.5,9,2.0,212,53,159,18.0,200,118,82,17.0,35.0,132,28.0,37,8.0,146,31.0,37,8.0,0,0.0,472,37,8.0,18,4.0
291892195022,"Block Group, St. Louis County, Missouri",1944,777,99664,75,9.7,50,6.5,15,2.0,349,87,262,18.0,330,194,136,17.0,35.0,217,28.0,62,8.0,240,31.0,62,8.0,0,0.0,777,62,8.0,31,4.0
291892196011,"Block Group, St. Louis County, Missouri",880,352,100249,34,9.7,22,6.5,7,2.0,158,39,118,18.0,149,88,61,17.0,35.0,98,28.0,28,8.0,109,31.0,28,8.0,0,0.0,352,28,8.0,14,4.0
291892196012,"Block Group, St. Louis County, Missouri",688,275,69221,26,9.7,17,6.5,5,2.0,123,30,92,18.0,116,68,48,17.0,35.0,77,28.0,22,8.0,85,31.0,22,8.0,0,0.0,275,22,8.0,11,4.0
291892196013,"Block Group, St. Louis County, Missouri",1953,781,47847,75,9.7,50,6.5,15,2.0,351,87,263,18.0,332,195,136,17.0,35.0,218,28.0,62,8.0,242,31.0,62,8.0,0,0.0,781,62,8.0,31,4.0
291892196021,"Block Group, St. Louis County, Missouri",1571,628,62638,60,9.7,40,6.5,12,2.0,282,70,212,18.0,267,157,109,17.0,35.0,175,28.0,50,8.0,194,31.0,50,8.0,0,0.0,628,50,8.0,25,4.0
291892196022,"Block Group, St. Louis County, Missouri",1282,512,78737,49,9.7,33,6.5,10,2.0,230,57,173,18.0,217,128,89,17.0,35.0,143,28.0,40,8.0,158,31.0,40,8.0,0,0.0,512,41,8.0,20,4.0
291892196023,"Block Group, St. Louis County, Missouri",2022,808,69281,78,9.7,52,6.5,16,2.0,363,90,272,18.0,343,202,141,17.0,35.0,226,28.0,64,8.0,250,31.0,64,8.0,0,0.0,808,64,8.0,32,4.0
291892197001,"Block Group, St. Louis County, Missouri",1312,524,90846,50,9.7,34,6.5,10,2.0,236,59,177,18.0,223,131,91,17.0,35.0,146,28.0,41,8.0,162,31.0,41,8.0,0,0.0,524,41,8.0,20,4.0
291892197002,"Block Group, St. Louis County, Missouri",1238,495,69109,48,9.7,32,6.5,9,2.0,222,55,167,18.0,210,123,86,17.0,35.0,138,28.0,39,8.0,153,31.0,39,8.0,0,0.0,495,39,8.0,19,4.0
291892197003,"Block Group, St. Louis County, Missouri",1316,526,82843,51,9.7,34,6.5,10,2.0,236,59,177,18.0,223,131,92,17.0,35.0,147,28.0,42,8.0,163,31.0,42,8.0,0,0.0,526,42,8.0,21,4.0
291892197004,"Block Group, St. Louis County, Missouri",1695,678,67295,65,9.7,44,6.5,13,2.0,305,76,228,18.0,288,169,118,17.0,35.0,189,28.0,54,8.0,210,31.0,54,8.0,0,0.0,678,54,8.0,27,4.0
291892197005,"Block Group, St. Louis County, Missouri",1159,463,86285,44,9.7,30,6.5,9,2.0,208,52,156,18.0,197,115,81,17.0,35.0,129,28.0,37,8.0,143,31.0,37,8.0,0,0.0,463,37,8.0,18,4.0
291892198011,"Block Group, St. Louis County, Missouri",1272,508,78661,49,9.7,33,6.5,10,2.0,228,57,171,18.0,216,127,89,17.0,35.0,142,28.0,40,8.0,157,31.0,40,8.0,0,0.0,508,40,8.0,20,4.0
291892198012,"Block Group, St. Louis County, Missouri",1333,533,71003,51,9.7,34,6.5,10,2.0,239,59,179,18.0,226,133,93,17.0,35.0,149,28.0,42,8.0,165,31.0,42,8.0,0,0.0,533,42,8.0,21,4.0
291892198013,"Block Group, St. Louis County, Missouri",1018,407,88051,39,9.7,26,6.5,8,2.0,183,45,137,18.0,173,101,71,17.0,35.0,113,28.0,32,8.0,126,31.0,32,8.0,0,0.0,407,32,8.0,16,4.0
291892198021,"Block Group, St. Louis County, Missouri",899,359,98921,34,9.7,23,6.5,7,2.0,161,40,121,18.0,152,89,62,17.0,35.0,100,28.0,28,8.0,111,31.0,28,8.0,0,0.0,359,28,8.0,14,4.0
291892198022,"Block Group, St. Louis County, Missouri",1427,570,62292,55,9.7,37,6.5,11,2.0,256,64,192,18.0,242,142,99,17.0,35.0,159,28.0,45,8.0,176,31.0,45,8.0,0,0.0,570,45,8.0,22,4.0
291892199001,"Block Group, St. Louis County, Missouri",1453,581,83950,56,9.7,37,6.5,11,2.0,261,65,196,18.0,247,145,101,17.0,35.0,162,28.0,46,8.0,180,31.0,46,8.0,0,0.0,581,46,8.0,23,4.0
291892199002,"Block Group, St. Louis County, Missouri",1646,658,98823,63,9.7,42,6.5,13,2.0,296,74,222,18.0,279,164,115,17.0,35.0,184,28.0,52,8.0,203,31.0,52,8.0,0,0.0,658,52,8.0,26,4.0
291892199003,"Block Group, St. Louis County, Missouri",1192,476,70824,46,9.7,30,6.5,9,2.0,214,53,160,18.0,202,119,83,17.0,35.0,133,28.0,38,8.0,147,31.0,38,8.0,0,0.0,476,38,8.0,19,4.0
291892199004,"Block Group, St. Louis County, Missouri",1096,438,66724,42,9.7,28,6.5,8,2.0,197,49,147,18.0,186,109,76,17.0,35.0,122,28.0,35,8.0,135,31.0,35,8.0,0,0.0,438,35,8.0,17,4.0
291892199005,"Block Group, St. Louis County, Missouri",1039,415,85708,40,9.7,26,6.5,8,2.0,187,46,140,18.0,176,103,72,17.0,35.0,116,28.0,33,8.0,128,31.0,33,8.0,0,0.0,415,33,8.0,16,4.0
291892199006,"Block Group, St. Louis County, Missouri",1346,538,74070,52,9.7,34,6.5,10,2.0,242,60,181,18.0,228,134,94,17.0,35.0,150,28.0,43,8.0,166,31.0,43,8.0,0,0.0,538,43,8.0,21,4.0
291892200011,"Block Group, St. Louis County, Missouri",1043,417,86659,40,9.7,27,6.5,8,2.0,187,46,140,18.0,177,104,73,17.0,35.0,116,28.0,33,8.0,129,31.0,33,8.0,0,0.0,417,33,8.0,16,4.0
291892200012,"Block Group, St. Louis County, Missouri",1138,455,65838,44,9.7,29,6.5,9,2.0,204,51,153,18.0,193,113,79,17.0,35.0,127,28.0,36,8.0,141,31.0,36,8.0,0,0.0,455,36,8.0,18,4.0
